Index,ECG,PPG_G,PPG_R,PPG_IR,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,
248,-0.0274659,28808,109338,113668,0.3691406,-0.9257813,0.1333008,1.0365854,-0.7926829,0.4268293,
248,-0.0282289,28810,109340,113675,0.3681641,-0.9262695,0.1367188,1.0975610,-0.8536585,0.3658537,
249,-0.0270845,28814,109325,113683,0.3681641,-0.9252930,0.1386719,1.1585366,-0.9146341,0.3658537,
249,-0.0198365,28813,109346,113688,0.3671875,-0.9252930,0.1406250,1.0975610,-0.9756098,0.3658537,
249,-0.0061035,28825,109345,113677,0.3637695,-0.9228516,0.1401367,1.0365854,-0.9756098,0.3658537,
249,0.0068665,28837,109338,113683,0.3627930,-0.9208984,0.1396484,0.9146341,-0.9756098,0.4268293,
249,0.0137330,28818,109346,113678,0.3657227,-0.9213867,0.1420898,0.7926829,-0.9756098,0.4268293,
249,0.0129700,28823,109343,113685,0.3657227,-0.9233398,0.1430664,0.6707317,-0.9756098,0.3658537,
249,0.0076294,28833,109337,113686,0.3676758,-0.9208984,0.1401367,0.4878049,-0.9756098,0.3048780,
250,-0.0022888,28832,109346,113692,0.3652344,-0.9179688,0.1123047,0.3048780,-1.0365854,0.2439024,
250,-0.0156403,28845,109336,113680,0.3627930,-0.9218750,0.1162109,0.0000000,-0.9756098,0.2439024,
250,-0.0270845,28833,109335,113669,0.3706055,-0.9233398,0.1391602,-0.1829268,-0.6707317,0.2439024,
250,-0.0354768,28816,109334,113668,0.3686523,-0.9218750,0.1293945,-0.3048780,-0.3048780,0.3048780,
250,-0.0434877,28843,109335,113673,0.3662109,-0.9228516,0.1171875,-0.4878049,0.0000000,0.3658537,
250,-0.0503542,28832,109332,113673,0.3750000,-0.9248047,0.1469727,-0.5487805,0.2439024,0.4268293,
250,-0.0389101,28841,109329,113675,0.3745117,-0.9252930,0.1611328,-0.4878049,0.4268293,0.4268293,
251,-0.0133515,28824,109331,113674,0.3647461,-0.9213867,0.1459961,-0.3048780,0.4878049,0.3658537,
251,-0.0247956,28831,109324,113670,0.3603516,-0.9204102,0.1401367,-0.1219512,0.3658537,0.3658537,
251,-0.1529699,28837,109327,113668,0.3598633,-0.9213867,0.1430664,0.0000000,0.1829268,0.3658537,
251,-0.2689372,28851,109321,113673,0.3623047,-0.9228516,0.1435547,0.0000000,0.0000000,0.3048780,
251,0.0141144,28844,109324,113677,0.3623047,-0.9243164,0.1342773,-0.1219512,-0.1829268,0.3048780,
251,0.7534056,28829,109338,113677,0.3627930,-0.9238281,0.1298828,-0.2439024,-0.3048780,0.3048780,
251,1.3404897,28839,109329,113679,0.3671875,-0.9248047,0.1298828,-0.3048780,-0.3658537,0.2439024,
252,1.1756942,28864,109336,113668,0.3706055,-0.9257813,0.1303711,-0.4268293,-0.3658537,0.1829268,
252,0.4055039,28847,109331,113668,0.3715820,-0.9262695,0.1318359,-0.4268293,-0.3048780,0.1219512,
252,-0.2536783,28840,109325,113678,0.3676758,-0.9277344,0.1367188,-0.3658537,-0.2439024,0.0609756,
252,-0.3875747,28847,109332,113674,0.3623047,-0.9277344,0.1367188,-0.3048780,-0.1829268,0.0000000,
252,-0.2315530,28799,109330,113669,0.3618164,-0.9267578,0.1401367,-0.2439024,-0.1829268,-0.0609756,
252,-0.1605994,28832,109346,113665,0.3603516,-0.9257813,0.1376953,-0.1219512,-0.1829268,-0.1219512,
252,-0.2014168,28839,109332,113671,0.3608398,-0.9238281,0.1362305,-0.1219512,-0.1219512,-0.2439024,
253,-0.2079018,28834,109340,113674,0.3637695,-0.9248047,0.1328125,-0.1219512,-0.0609756,-0.3048780,
253,-0.1884468,28842,109343,113676,0.3662109,-0.9223633,0.1323242,-0.1219512,0.0000000,-0.3048780,
253,-0.1831062,28838,109334,113671,0.3676758,-0.9213867,0.1308594,-0.1829268,0.1219512,-0.3048780,
253,-0.1724250,28845,109338,113670,0.3647461,-0.9233398,0.1308594,-0.1219512,0.1829268,-0.3048780,
253,-0.1625067,28849,109344,113657,0.3642578,-0.9208984,0.1323242,-0.0609756,0.1829268,-0.3048780,
253,-0.1556402,28834,109335,113665,0.3632813,-0.9208984,0.1347656,0.0609756,0.1219512,-0.3048780,
253,-0.1449590,28829,109337,113664,0.3637695,-0.9213867,0.1362305,0.1219512,0.1219512,-0.2439024,
254,-0.1388555,28840,109328,113670,0.3618164,-0.9223633,0.1401367,0.1219512,0.1219512,-0.1829268,
254,-0.1342779,28838,109329,113672,0.3613281,-0.9213867,0.1396484,0.1219512,0.1829268,-0.1219512,
254,-0.1277928,28841,109333,113662,0.3637695,-0.9218750,0.1401367,0.0609756,0.2439024,-0.0609756,
254,-0.1220708,28843,109335,113668,0.3652344,-0.9238281,0.1411133,-0.0609756,0.3048780,0.0000000,
254,-0.1159672,28845,109335,113661,0.3647461,-0.9248047,0.1396484,-0.1829268,0.3658537,0.0000000,
254,-0.1136784,28838,109335,113663,0.3652344,-0.9272461,0.1411133,-0.2439024,0.3658537,-0.0609756,
254,-0.1094822,28836,109336,113661,0.3681641,-0.9277344,0.1401367,-0.3048780,0.3048780,-0.1219512,
255,-0.1052860,28840,109340,113663,0.3662109,-0.9311523,0.1411133,-0.3048780,0.1829268,-0.1829268,
255,-0.1010899,28827,109341,113663,0.3642578,-0.9331055,0.1391602,-0.3048780,0.0609756,-0.2439024,
255,-0.0976566,28851,109337,113660,0.3618164,-0.9326172,0.1337891,-0.3048780,-0.0609756,-0.2439024,
255,-0.0942234,28837,109350,113655,0.3579102,-0.9326172,0.1269531,-0.2439024,-0.0609756,-0.3048780,
255,-0.0892643,28845,109342,113667,0.3623047,-0.9282227,0.1337891,-0.1219512,0.0000000,-0.3048780,
255,-0.0801089,28848,109355,113675,0.3627930,-0.9238281,0.1323242,0.0609756,0.0609756,-0.3658537,
255,-0.0682833,28847,109347,113670,0.3637695,-0.9204102,0.1313477,0.2439024,0.0609756,-0.3658537,
0,-0.0553133,28838,109345,113675,0.3618164,-0.9218750,0.1362305,0.3658537,0.0609756,-0.3658537,
0,-0.0438692,28839,109350,113664,0.3613281,-0.9228516,0.1376953,0.4878049,0.0000000,-0.3048780,
0,-0.0312806,28838,109341,113673,0.3613281,-0.9204102,0.1352539,0.5487805,-0.0609756,-0.2439024,
0,-0.0190736,28853,109343,113657,0.3642578,-0.9262695,0.1357422,0.5487805,-0.0609756,-0.2439024,
0,-0.0072480,28827,109350,113668,0.3642578,-0.9238281,0.1342773,0.5487805,-0.1219512,-0.2439024,
0,0.0030518,28839,109349,113672,0.3662109,-0.9252930,0.1347656,0.4878049,-0.1829268,-0.2439024,
0,0.0057221,28835,109342,113674,0.3642578,-0.9238281,0.1362305,0.4268293,-0.2439024,-0.2439024,
1,0.0041962,28840,109344,113670,0.3603516,-0.9238281,0.1381836,0.3658537,-0.3658537,-0.2439024,
1,0.0000000,28842,109346,113672,0.3593750,-0.9233398,0.1381836,0.2439024,-0.4268293,-0.2439024,
1,-0.0057221,28836,109345,113673,0.3588867,-0.9218750,0.1386719,0.1219512,-0.4878049,-0.1829268,
1,-0.0148774,28846,109354,113683,0.3603516,-0.9233398,0.1376953,0.0000000,-0.4878049,-0.1829268,
1,-0.0259400,28844,109346,113681,0.3627930,-0.9257813,0.1367188,-0.0609756,-0.4268293,-0.1829268,
1,-0.0347139,28843,109356,113666,0.3662109,-0.9257813,0.1357422,-0.1219512,-0.3658537,-0.1829268,
1,-0.0404359,28833,109351,113682,0.3662109,-0.9228516,0.1347656,-0.1829268,-0.3048780,-0.1829268,
2,-0.0446321,28843,109355,113681,0.3666992,-0.9238281,0.1347656,-0.2439024,-0.1829268,-0.1219512,
2,-0.0480654,28845,109350,113676,0.3657227,-0.9257813,0.1352539,-0.1829268,-0.1829268,-0.1219512,
2,-0.0507357,28844,109351,113663,0.3652344,-0.9277344,0.1367188,-0.0609756,-0.2439024,-0.1219512,
2,-0.0514986,28850,109346,113681,0.3647461,-0.9282227,0.1362305,0.0609756,-0.3658537,-0.1829268,
2,-0.0537874,28851,109347,113667,0.3637695,-0.9277344,0.1352539,0.1829268,-0.4878049,-0.1829268,
2,-0.0545504,28840,109348,113675,0.3627930,-0.9262695,0.1347656,0.3048780,-0.6097561,-0.1219512,
2,-0.0530245,28826,109357,113672,0.3598633,-0.9248047,0.1362305,0.4268293,-0.7317073,-0.1219512,
3,-0.0530245,28836,109349,113679,0.3613281,-0.9228516,0.1376953,0.4878049,-0.8536585,-0.0609756,
3,-0.0518801,28853,109353,113672,0.3608398,-0.9218750,0.1352539,0.5487805,-0.9756098,-0.1219512,
3,-0.0484468,28834,109347,113683,0.3623047,-0.9228516,0.1337891,0.6097561,-1.0365854,-0.1219512,
3,-0.0438692,28842,109357,113672,0.3657227,-0.9243164,0.1323242,0.5487805,-1.0365854,-0.1829268,
3,-0.0404359,28849,109354,113682,0.3671875,-0.9238281,0.1333008,0.4878049,-0.9756098,-0.2439024,
3,-0.0373842,28826,109356,113679,0.3676758,-0.9233398,0.1367188,0.3658537,-0.9146341,-0.2439024,
3,-0.0343324,28865,109355,113690,0.3662109,-0.9233398,0.1367188,0.1829268,-0.7317073,-0.3048780,
4,-0.0293733,28865,109355,113685,0.3686523,-0.9252930,0.1342773,0.0000000,-0.6097561,-0.2439024,
4,-0.0255586,28837,109355,113671,0.3671875,-0.9277344,0.1328125,-0.1219512,-0.5487805,-0.2439024,
4,-0.0247956,28846,109362,113683,0.3647461,-0.9257813,0.1357422,-0.1829268,-0.4878049,-0.2439024,
4,-0.0244142,28866,109357,113683,0.3618164,-0.9243164,0.1342773,-0.1829268,-0.4878049,-0.2439024,
4,-0.0240327,28858,109360,113682,0.3608398,-0.9223633,0.1352539,-0.1829268,-0.6097561,-0.2439024,
4,-0.0217439,28861,109365,113689,0.3608398,-0.9243164,0.1347656,0.0000000,-0.7317073,-0.3048780,
4,-0.0209809,28853,109357,113681,0.3613281,-0.9243164,0.1337891,0.1219512,-0.8536585,-0.3658537,
5,-0.0228883,28855,109366,113682,0.3627930,-0.9243164,0.1337891,0.3048780,-0.9146341,-0.4268293,
5,-0.0240327,28841,109364,113684,0.3662109,-0.9243164,0.1337891,0.4268293,-0.9756098,-0.4878049,
5,-0.0244142,28846,109367,113691,0.3652344,-0.9243164,0.1337891,0.4878049,-0.9756098,-0.5487805,
5,-0.0240327,28862,109363,113686,0.3657227,-0.9252930,0.1342773,0.5487805,-0.9756098,-0.5487805,
5,-0.0247956,28859,109366,113685,0.3662109,-0.9248047,0.1347656,0.5487805,-0.9146341,-0.5487805,
5,-0.0247956,28863,109368,113693,0.3671875,-0.9238281,0.1342773,0.4878049,-0.8536585,-0.4878049,
5,-0.0251771,28850,109364,113692,0.3666992,-0.9213867,0.1352539,0.3658537,-0.7926829,-0.4268293,
6,-0.0240327,28877,109366,113686,0.3681641,-0.9213867,0.1347656,0.2439024,-0.6707317,-0.3658537,
6,-0.0236512,28853,109370,113690,0.3662109,-0.9228516,0.1333008,0.0609756,-0.6097561,-0.3048780,
6,-0.0236512,28874,109376,113693,0.3662109,-0.9248047,0.1337891,-0.0609756,-0.4878049,-0.1829268,
6,-0.0232697,28863,109376,113697,0.3686523,-0.9243164,0.1342773,-0.1829268,-0.4268293,-0.0609756,
6,-0.0228883,28881,109375,113688,0.3681641,-0.9243164,0.1337891,-0.2439024,-0.3048780,0.0000000,
6,-0.0221253,28883,109375,113683,0.3681641,-0.9238281,0.1342773,-0.3658537,-0.3048780,0.1219512,
6,-0.0213624,28864,109371,113686,0.3657227,-0.9223633,0.1342773,-0.3658537,-0.3048780,0.1829268,
7,-0.0186921,28876,109369,113687,0.3637695,-0.9228516,0.1323242,-0.3658537,-0.3658537,0.1829268,
7,-0.0183106,28878,109372,113687,0.3642578,-0.9233398,0.1347656,-0.3048780,-0.4268293,0.1219512,
7,-0.0190736,28870,109375,113687,0.3657227,-0.9252930,0.1318359,-0.1829268,-0.6097561,-0.0609756,
7,-0.0198365,28864,109369,113682,0.3662109,-0.9243164,0.1328125,-0.0609756,-0.7926829,-0.2439024,
7,-0.0175477,28865,109374,113690,0.3657227,-0.9248047,0.1333008,0.0609756,-0.9146341,-0.4268293,
7,-0.0141144,28866,109379,113690,0.3657227,-0.9238281,0.1323242,0.1219512,-0.9146341,-0.4878049,
7,-0.0144959,28876,109371,113687,0.3662109,-0.9218750,0.1323242,0.1219512,-0.9146341,-0.4878049,
8,-0.0179291,28873,109381,113699,0.3681641,-0.9243164,0.1357422,0.0609756,-0.7926829,-0.4878049,
8,-0.0152588,28875,109369,113687,0.3691406,-0.9248047,0.1347656,0.0000000,-0.6097561,-0.3658537,
8,-0.0034332,28886,109378,113688,0.3720703,-0.9277344,0.1347656,-0.1219512,-0.4878049,-0.3048780,
8,0.0106812,28876,109371,113689,0.3686523,-0.9282227,0.1318359,-0.1829268,-0.4268293,-0.2439024,
8,0.0198365,28874,109382,113690,0.3671875,-0.9252930,0.1328125,-0.1829268,-0.4268293,-0.1829268,
8,0.0198365,28858,109377,113690,0.3691406,-0.9228516,0.1362305,-0.0609756,-0.5487805,-0.2439024,
8,0.0183106,28872,109372,113687,0.3657227,-0.9223633,0.1396484,0.0609756,-0.7317073,-0.3048780,
9,0.0137330,28877,109375,113683,0.3627930,-0.9184570,0.1284180,0.1829268,-0.9146341,-0.4268293,
9,0.0030518,28869,109385,113694,0.3559570,-0.9184570,0.1000977,0.1219512,-1.0975610,-0.4878049,
9,-0.0144959,28886,109365,113690,0.3686523,-0.9238281,0.1357422,0.0000000,-1.0365854,-0.4878049,
9,-0.0259400,28881,109380,113681,0.3662109,-0.9238281,0.1411133,0.0000000,-0.7317073,-0.4268293,
9,-0.0320436,28889,109374,113685,0.3671875,-0.9238281,0.1274414,-0.0609756,-0.5487805,-0.4268293,
9,-0.0392915,28888,109371,113675,0.3681641,-0.9213867,0.1123047,-0.0609756,-0.3658537,-0.4878049,
9,-0.0423433,28884,109366,113671,0.3662109,-0.9257813,0.1289063,-0.0609756,-0.1829268,-0.4878049,
10,-0.0247956,28886,109366,113681,0.3793945,-0.9248047,0.1577148,-0.0609756,0.0000000,-0.4878049,
10,-0.0026703,28876,109364,113673,0.3720703,-0.9228516,0.1518555,0.0609756,-0.0609756,-0.5487805,
10,-0.0473024,28891,109375,113686,0.3632813,-0.9199219,0.1396484,0.1829268,-0.1829268,-0.5487805,
10,-0.2090462,28898,109360,113676,0.3623047,-0.9204102,0.1342773,0.0609756,-0.3048780,-0.4268293,
10,-0.2445230,28877,109363,113685,0.3627930,-0.9228516,0.1367188,-0.1829268,-0.3048780,-0.2439024,
10,0.2285012,28904,109372,113684,0.3647461,-0.9252930,0.1303711,-0.5487805,-0.3048780,-0.0609756,
10,1.0402719,28891,109369,113674,0.3676758,-0.9267578,0.1259766,-0.9146341,-0.3048780,0.0609756,
11,1.4568384,28894,109371,113691,0.3686523,-0.9272461,0.1254883,-1.0975610,-0.3658537,0.1219512,
11,1.0353128,28900,109382,113676,0.3686523,-0.9262695,0.1269531,-1.1585366,-0.4878049,0.0609756,
11,0.1846321,28896,109379,113672,0.3696289,-0.9311523,0.1293945,-1.0365854,-0.6707317,0.0000000,
11,-0.3513350,28891,109376,113678,0.3647461,-0.9326172,0.1318359,-0.7926829,-0.7926829,-0.0609756,
11,-0.3562941,28853,109370,113684,0.3623047,-0.9306641,0.1337891,-0.4268293,-0.9146341,-0.1219512,
11,-0.1956947,28903,109381,113683,0.3608398,-0.9287109,0.1342773,-0.1219512,-1.0365854,-0.1829268,
11,-0.1747138,28893,109387,113681,0.3603516,-0.9262695,0.1337891,0.1829268,-1.0365854,-0.2439024,
12,-0.2178200,28890,109373,113683,0.3618164,-0.9238281,0.1298828,0.3658537,-1.0365854,-0.2439024,
12,-0.2090462,28886,109374,113671,0.3662109,-0.9218750,0.1259766,0.4878049,-1.0365854,-0.3048780,
12,-0.1911171,28897,109373,113690,0.3681641,-0.9213867,0.1254883,0.5487805,-0.9756098,-0.3658537,
12,-0.1857765,28903,109376,113681,0.3715820,-0.9208984,0.1254883,0.5487805,-0.9146341,-0.4268293,
12,-0.1766212,28899,109379,113686,0.3745117,-0.9204102,0.1274414,0.5487805,-0.7926829,-0.4268293,
12,-0.1701361,28884,109379,113673,0.3725586,-0.9189453,0.1279297,0.4268293,-0.6707317,-0.3658537,
12,-0.1632697,28901,109379,113694,0.3725586,-0.9184570,0.1298828,0.3048780,-0.5487805,-0.3048780,
13,-0.1567847,28898,109378,113674,0.3735352,-0.9233398,0.1289063,0.1219512,-0.3658537,-0.1829268,
13,-0.1502996,28908,109370,113676,0.3730469,-0.9238281,0.1318359,-0.1219512,-0.1829268,-0.0609756,
13,-0.1449590,28895,109376,113689,0.3701172,-0.9238281,0.1347656,-0.2439024,-0.0609756,0.0609756,
13,-0.1392370,28899,109378,113674,0.3662109,-0.9218750,0.1342773,-0.4268293,0.0609756,0.1829268,
13,-0.1346593,28897,109370,113677,0.3652344,-0.9228516,0.1333008,-0.4878049,0.1219512,0.2439024,
13,-0.1312261,28902,109388,113676,0.3637695,-0.9238281,0.1333008,-0.5487805,0.1219512,0.1829268,
13,-0.1266484,28902,109391,113686,0.3627930,-0.9228516,0.1313477,-0.4878049,0.0609756,0.0609756,
14,-0.1232152,28909,109388,113692,0.3603516,-0.9238281,0.1318359,-0.4268293,0.0000000,-0.1219512,
14,-0.1205449,28895,109392,113689,0.3642578,-0.9262695,0.1328125,-0.3048780,-0.0609756,-0.3658537,
14,-0.1182561,28902,109392,113691,0.3676758,-0.9296875,0.1333008,-0.1829268,-0.1219512,-0.6097561,
14,-0.1163487,28888,109400,113688,0.3696289,-0.9345703,0.1215820,-0.0609756,-0.1829268,-0.7926829,
14,-0.1117711,28898,109393,113692,0.3676758,-0.9335938,0.1206055,0.1219512,-0.1219512,-0.9146341,
14,-0.1064305,28889,109401,113696,0.3691406,-0.9282227,0.1308594,0.4268293,0.0609756,-0.9146341,
14,-0.0972752,28880,109392,113692,0.3671875,-0.9233398,0.1289063,0.5487805,0.1219512,-0.9146341,
15,-0.0846866,28894,109395,113696,0.3676758,-0.9199219,0.1308594,0.7926829,0.1219512,-0.8536585,
15,-0.0736239,28898,109388,113687,0.3652344,-0.9194336,0.1279297,0.9146341,0.1829268,-0.7317073,
15,-0.0621798,28884,109389,113697,0.3657227,-0.9199219,0.1318359,0.9146341,0.1829268,-0.5487805,
15,-0.0518801,28889,109402,113695,0.3671875,-0.9204102,0.1284180,0.7926829,0.2439024,-0.3658537,
15,-0.0423433,28896,109403,113689,0.3686523,-0.9204102,0.1274414,0.6097561,0.3048780,-0.2439024,
15,-0.0316621,28900,109391,113709,0.3686523,-0.9223633,0.1245117,0.3658537,0.3658537,-0.1829268,
15,-0.0232697,28893,109402,113687,0.3706055,-0.9238281,0.1269531,0.1219512,0.3658537,-0.1219512,
16,-0.0164033,28900,109401,113695,0.3657227,-0.9262695,0.1264648,0.0000000,0.2439024,-0.1829268,
16,-0.0141144,28894,109386,113682,0.3623047,-0.9238281,0.1298828,-0.0609756,0.0000000,-0.2439024,
16,-0.0125885,28893,109392,113682,0.3603516,-0.9228516,0.1328125,-0.0609756,-0.3048780,-0.3048780,
16,-0.0137330,28901,109394,113695,0.3588867,-0.9243164,0.1337891,0.0000000,-0.5487805,-0.4268293,
16,-0.0186921,28902,109390,113676,0.3627930,-0.9272461,0.1323242,0.0609756,-0.7317073,-0.4878049,
16,-0.0247956,28904,109396,113686,0.3652344,-0.9277344,0.1308594,0.0609756,-0.7926829,-0.4878049,
16,-0.0301362,28888,109390,113691,0.3681641,-0.9287109,0.1293945,0.0609756,-0.7926829,-0.4878049,
17,-0.0328065,28892,109392,113683,0.3686523,-0.9272461,0.1293945,0.1219512,-0.7317073,-0.4268293,
17,-0.0347139,28891,109397,113674,0.3701172,-0.9262695,0.1308594,0.2439024,-0.7317073,-0.3658537,
17,-0.0370027,28891,109380,113690,0.3696289,-0.9267578,0.1337891,0.3658537,-0.6707317,-0.3048780,
17,-0.0396730,28907,109384,113684,0.3686523,-0.9252930,0.1347656,0.4878049,-0.6707317,-0.3048780,
17,-0.0415804,28900,109388,113692,0.3686523,-0.9252930,0.1323242,0.6707317,-0.6097561,-0.2439024,
17,-0.0431062,28889,109401,113681,0.3696289,-0.9262695,0.1318359,0.7926829,-0.6097561,-0.1829268,
17,-0.0438692,28894,109387,113679,0.3701172,-0.9272461,0.1333008,0.8536585,-0.5487805,-0.0609756,
18,-0.0438692,28903,109400,113670,0.3671875,-0.9262695,0.1323242,0.9146341,-0.4878049,0.0000000,
18,-0.0427248,28886,109392,113685,0.3666992,-0.9262695,0.1328125,0.9756098,-0.4878049,0.1219512,
18,-0.0415804,28894,109397,113687,0.3671875,-0.9243164,0.1313477,1.0365854,-0.4268293,0.1829268,
18,-0.0396730,28892,109381,113686,0.3642578,-0.9223633,0.1298828,1.0365854,-0.4268293,0.2439024,
18,-0.0385286,28891,109391,113680,0.3652344,-0.9199219,0.1289063,1.0365854,-0.3658537,0.2439024,
18,-0.0370027,28882,109390,113680,0.3662109,-0.9204102,0.1303711,0.9756098,-0.3658537,0.1219512,
18,-0.0354768,28895,109382,113677,0.3676758,-0.9213867,0.1323242,0.9146341,-0.3658537,0.0000000,
19,-0.0320436,28893,109375,113684,0.3671875,-0.9199219,0.1318359,0.8536585,-0.4268293,-0.1829268,
19,-0.0274659,28895,109383,113690,0.3696289,-0.9218750,0.1337891,0.7926829,-0.4268293,-0.3658537,
19,-0.0255586,28896,109382,113673,0.3701172,-0.9228516,0.1333008,0.6707317,-0.3658537,-0.4878049,
19,-0.0236512,28894,109384,113684,0.3696289,-0.9248047,0.1337891,0.5487805,-0.3048780,-0.5487805,
19,-0.0232697,28897,109393,113679,0.3701172,-0.9243164,0.1347656,0.3658537,-0.2439024,-0.4878049,
19,-0.0232697,28894,109391,113685,0.3657227,-0.9238281,0.1323242,0.2439024,-0.1219512,-0.4268293,
19,-0.0225068,28892,109396,113694,0.3657227,-0.9228516,0.1313477,0.1219512,-0.0609756,-0.3048780,
20,-0.0221253,28878,109403,113699,0.3652344,-0.9208984,0.1318359,0.0000000,0.0000000,-0.2439024,
20,-0.0221253,28906,109405,113681,0.3647461,-0.9218750,0.1313477,-0.0609756,0.1219512,-0.1219512,
20,-0.0221253,28905,109409,113705,0.3671875,-0.9223633,0.1298828,-0.1829268,0.2439024,-0.1219512,
20,-0.0213624,28906,109408,113710,0.3666992,-0.9228516,0.1284180,-0.2439024,0.3048780,-0.0609756,
20,-0.0209809,28892,109408,113700,0.3681641,-0.9208984,0.1289063,-0.1829268,0.4268293,-0.1219512,
20,-0.0209809,28893,109399,113701,0.3676758,-0.9223633,0.1298828,-0.1829268,0.4878049,-0.1829268,
20,-0.0213624,28855,109400,113701,0.3691406,-0.9223633,0.1289063,-0.0609756,0.4878049,-0.2439024,
21,-0.0217439,28897,109409,113690,0.3715820,-0.9262695,0.1274414,0.0609756,0.4268293,-0.3048780,
21,-0.0205994,28903,109407,113691,0.3706055,-0.9277344,0.1293945,0.1829268,0.3048780,-0.4268293,
21,-0.0183106,28910,109397,113697,0.3657227,-0.9277344,0.1298828,0.3658537,0.0609756,-0.4878049,
21,-0.0171662,28894,109401,113686,0.3740234,-0.9228516,0.1308594,0.6097561,-0.1829268,-0.4878049,
21,-0.0183106,28889,109392,113687,0.3657227,-0.9257813,0.1328125,0.7926829,-0.4878049,-0.4268293,
21,-0.0198365,28864,109398,113686,0.3632813,-0.9238281,0.1337891,0.9146341,-0.6097561,-0.3658537,
21,-0.0202180,28905,109386,113698,0.3637695,-0.9213867,0.1357422,1.0365854,-0.7317073,-0.2439024,
22,-0.0194550,28900,109396,113677,0.3666992,-0.9218750,0.1347656,1.0365854,-0.7926829,-0.1219512,
22,-0.0186921,28890,109386,113684,0.3691406,-0.9228516,0.1342773,0.9146341,-0.7317073,-0.0609756,
22,-0.0183106,28905,109398,113680,0.3696289,-0.9243164,0.1318359,0.8536585,-0.6707317,0.0000000,
22,-0.0183106,28906,109392,113684,0.3715820,-0.9248047,0.1313477,0.6707317,-0.6707317,0.0609756,
22,-0.0186921,28902,109387,113675,0.3720703,-0.9252930,0.1313477,0.5487805,-0.6097561,0.0609756,
22,-0.0175477,28895,109392,113680,0.3701172,-0.9243164,0.1303711,0.4268293,-0.6097561,0.1219512,
22,-0.0164033,28903,109386,113673,0.3666992,-0.9228516,0.1289063,0.3658537,-0.6097561,0.1829268,
23,-0.0144959,28898,109379,113667,0.3671875,-0.9233398,0.1298828,0.3048780,-0.6707317,0.2439024,
23,-0.0133515,28898,109384,113661,0.3671875,-0.9223633,0.1303711,0.3658537,-0.7317073,0.2439024,
23,-0.0148774,28895,109371,113676,0.3671875,-0.9228516,0.1298828,0.4268293,-0.7926829,0.2439024,
23,-0.0164033,28891,109369,113676,0.3681641,-0.9233398,0.1313477,0.5487805,-0.9146341,0.1219512,
23,-0.0141144,28889,109383,113678,0.3662109,-0.9233398,0.1337891,0.7317073,-1.0365854,0.0609756,
23,-0.0049591,28896,109371,113664,0.3691406,-0.9243164,0.1352539,0.8536585,-1.1585366,-0.0609756,
23,0.0095368,28903,109380,113663,0.3691406,-0.9252930,0.1362305,0.9756098,-1.2195122,-0.1219512,
24,0.0198365,28901,109382,113678,0.3686523,-0.9248047,0.1372070,1.0365854,-1.3414634,-0.1219512,
24,0.0228883,28893,109379,113666,0.3691406,-0.9243164,0.1396484,1.0365854,-1.3414634,-0.1829268,
24,0.0209809,28895,109366,113665,0.3691406,-0.9218750,0.1420898,1.0365854,-1.3414634,-0.1829268,
24,0.0179291,28894,109381,113675,0.3681641,-0.9194336,0.1318359,0.9146341,-1.3414634,-0.1829268,
24,0.0080109,28905,109377,113664,0.3608398,-0.9169922,0.0952148,0.7317073,-1.4024390,-0.1829268,
24,-0.0068665,28882,109356,113660,0.3701172,-0.9208984,0.1313477,0.4268293,-1.2195122,-0.0609756,
24,-0.0209809,28892,109357,113653,0.3676758,-0.9199219,0.1406250,0.2439024,-0.8536585,-0.0609756,
25,-0.0270845,28899,109369,113664,0.3686523,-0.9204102,0.1269531,0.1219512,-0.5487805,-0.0609756,
25,-0.0347139,28900,109364,113653,0.3681641,-0.9199219,0.1127930,0.0609756,-0.3658537,-0.0609756,
25,-0.0389101,28889,109353,113656,0.3686523,-0.9233398,0.1210938,0.0000000,-0.1219512,-0.1219512,
25,-0.0240327,28890,109356,113651,0.3793945,-0.9248047,0.1533203,0.0609756,0.1219512,-0.1829268,
25,-0.0003815,28905,109359,113651,0.3774414,-0.9243164,0.1572266,0.2439024,0.0609756,-0.3658537,
25,-0.0373842,28894,109358,113642,0.3657227,-0.9204102,0.1411133,0.5487805,-0.2439024,-0.4878049,
25,-0.1937874,28898,109351,113652,0.3627930,-0.9208984,0.1337891,0.6707317,-0.4878049,-0.4878049,
26,-0.2616892,28899,109342,113636,0.3666992,-0.9238281,0.1342773,0.6707317,-0.7317073,-0.4268293,
26,0.1655585,28895,109349,113655,0.3662109,-0.9233398,0.1323242,0.5487805,-0.8536585,-0.3048780,
26,0.9941139,28897,109354,113653,0.3681641,-0.9248047,0.1308594,0.3048780,-0.9146341,-0.1829268,
26,1.4961300,28900,109354,113641,0.3691406,-0.9243164,0.1303711,0.0609756,-0.8536585,-0.0609756,
26,1.1455580,28879,109357,113647,0.3715820,-0.9248047,0.1279297,-0.1219512,-0.7926829,0.1219512,
26,0.2792369,28886,109353,113659,0.3681641,-0.9262695,0.1274414,-0.2439024,-0.6097561,0.2439024,
26,-0.3253949,28900,109354,113649,0.3627930,-0.9287109,0.1303711,-0.3048780,-0.4878049,0.3658537,
27,-0.3734603,28898,109351,113648,0.3618164,-0.9277344,0.1342773,-0.2439024,-0.4268293,0.4268293,
