0,21032,132260,123707,-0.03125,-0.7490234375,0.68310546875,0.1829268292682927,-0.6097560975609757,0.6707317073170732,178
0,21024,132269,123700,-0.03076171875,-0.7490234375,0.68359375,0.06097560975609757,-0.6097560975609757,0.6707317073170732,178
0,21029,132268,123704,-0.02880859375,-0.748046875,0.6875,0,-0.7317073170731708,0.7317073170731708,178
0,21026,132250,123725,-0.02783203125,-0.74951171875,0.689453125,0,-0.9146341463414634,0.7317073170731708,178
0,21025,132255,123709,-0.02880859375,-0.75048828125,0.68701171875,0,-1.0365853658536586,0.6707317073170732,178
0,21025,132265,123719,-0.02880859375,-0.75048828125,0.6884765625,0,-1.2195121951219514,0.6097560975609757,178
0,21028,132256,123715,-0.02685546875,-0.74951171875,0.6865234375,0.06097560975609757,-1.402439024390244,0.5487804878048781,178
0,21025,132266,123714,-0.025390625,-0.7490234375,0.68408203125,0.06097560975609757,-1.5853658536585367,0.5487804878048781,179
0,21033,132250,123700,-0.02294921875,-0.74755859375,0.68017578125,0.12195121951219513,-1.6463414634146343,0.48780487804878053,179
0,21026,132273,123722,-0.0224609375,-0.74755859375,0.67822265625,0.1829268292682927,-1.6463414634146343,0.426829268292683,179
0,21033,132258,123719,-0.0234375,-0.74755859375,0.68017578125,0.1829268292682927,-1.6463414634146343,0.426829268292683,179
0,21030,132270,123711,-0.02490234375,-0.74658203125,0.68212890625,0.1829268292682927,-1.5853658536585367,0.426829268292683,179
0,21025,132261,123723,-0.02490234375,-0.748046875,0.68408203125,0.1829268292682927,-1.4634146341463417,0.3658536585365854,179
0,21025,132263,123700,-0.02294921875,-0.74609375,0.6845703125,0.12195121951219513,-1.4634146341463417,0.30487804878048785,179
0,21032,132269,123716,-0.0244140625,-0.7470703125,0.68310546875,0.06097560975609757,-1.4634146341463417,0.30487804878048785,180
0,21030,132264,123712,-0.02490234375,-0.75048828125,0.6845703125,0,-1.402439024390244,0.24390243902439027,180
0,21024,132270,123706,-0.02587890625,-0.7509765625,0.68505859375,-0.06097560975609757,-1.402439024390244,0.1829268292682927,180
0,21026,132264,123709,-0.02880859375,-0.75244140625,0.6796875,-0.06097560975609757,-1.402439024390244,0.06097560975609757,180
0,21023,132257,123710,-0.02978515625,-0.75146484375,0.68115234375,-0.12195121951219513,-1.402439024390244,0.06097560975609757,180
0,21024,132264,123718,-0.02880859375,-0.7490234375,0.6845703125,-0.12195121951219513,-1.4634146341463417,0,180
0,21025,132263,123717,-0.02685546875,-0.74951171875,0.69287109375,-0.1829268292682927,-1.524390243902439,0.06097560975609757,180
0,21021,132254,123703,-0.0283203125,-0.74853515625,0.68798828125,-0.12195121951219513,-1.6463414634146343,0.12195121951219513,181
0,21024,132261,123704,-0.02783203125,-0.75,0.6884765625,-0.06097560975609757,-1.707317073170732,0.1829268292682927,181
0,21023,132264,123707,-0.02685546875,-0.74951171875,0.68017578125,0.06097560975609757,-1.6463414634146343,0.24390243902439027,181
0,21023,132255,123716,-0.02587890625,-0.74658203125,0.6806640625,0.1829268292682927,-1.4634146341463417,0.24390243902439027,181
0,21026,132266,123708,-0.0283203125,-0.74560546875,0.685546875,0.24390243902439027,-1.3414634146341464,0.30487804878048785,181
0,21020,132263,123726,-0.0244140625,-0.74462890625,0.68310546875,0.24390243902439027,-1.2804878048780488,0.30487804878048785,181
0,21018,132267,123714,-0.0244140625,-0.74755859375,0.6826171875,0.24390243902439027,-1.3414634146341464,0.30487804878048785,181
0,21019,132261,123705,-0.02490234375,-0.7490234375,0.68603515625,0.12195121951219513,-1.4634146341463417,0.24390243902439027,182
0,21024,132261,123707,-0.025390625,-0.7490234375,0.68505859375,0.06097560975609757,-1.524390243902439,0.1829268292682927,182
0,21019,132253,123715,-0.0244140625,-0.75,0.68505859375,0.06097560975609757,-1.524390243902439,0.1829268292682927,182
0,21018,132264,123703,-0.0234375,-0.7509765625,0.68701171875,0,-1.6463414634146343,0.06097560975609757,182
0,21021,132259,123705,-0.02294921875,-0.7509765625,0.6845703125,-0.06097560975609757,-1.707317073170732,0,182
0,21021,132254,123702,-0.0234375,-0.7509765625,0.6826171875,-0.06097560975609757,-1.7682926829268295,-0.12195121951219513,182
0,21016,132260,123708,-0.0244140625,-0.751953125,0.68017578125,-0.06097560975609757,-1.829268292682927,-0.1829268292682927,182
0,21018,132262,123701,-0.0234375,-0.75146484375,0.681640625,0,-1.829268292682927,-0.1829268292682927,183
0,21016,132256,123706,-0.0244140625,-0.75048828125,0.68310546875,0.12195121951219513,-1.7682926829268295,-0.24390243902439027,183
0,21013,132257,123714,-0.0224609375,-0.7490234375,0.68212890625,0.24390243902439027,-1.7682926829268295,-0.30487804878048785,183
0,21014,132264,123702,-0.02392578125,-0.74755859375,0.68310546875,0.3658536585365854,-1.707317073170732,-0.30487804878048785,183
0,21014,132256,123708,-0.0224609375,-0.74658203125,0.6845703125,0.426829268292683,-1.707317073170732,-0.3658536585365854,183
0,21009,132267,123713,-0.0234375,-0.74609375,0.68310546875,0.48780487804878053,-1.6463414634146343,-0.3658536585365854,183
0,21014,132250,123704,-0.02099609375,-0.74609375,0.6845703125,0.48780487804878053,-1.5853658536585367,-0.3658536585365854,183
0,21011,132257,123698,-0.02392578125,-0.74658203125,0.68505859375,0.48780487804878053,-1.524390243902439,-0.3658536585365854,184
0,21014,132248,123699,-0.021484375,-0.74755859375,0.68310546875,0.426829268292683,-1.4634146341463417,-0.3658536585365854,184
0,21011,132242,123702,-0.021484375,-0.748046875,0.68505859375,0.426829268292683,-1.402439024390244,-0.426829268292683,184
0,21014,132245,123696,-0.02197265625,-0.7490234375,0.6875,0.3658536585365854,-1.2804878048780488,-0.426829268292683,184
0,21013,132252,123707,-0.0234375,-0.74951171875,0.68603515625,0.3658536585365854,-1.2195121951219514,-0.426829268292683,184
0,21012,132253,123711,-0.02392578125,-0.7490234375,0.68603515625,0.3658536585365854,-1.2195121951219514,-0.48780487804878053,184
0,21007,132251,123708,-0.0234375,-0.748046875,0.68408203125,0.3658536585365854,-1.0975609756097562,-0.48780487804878053,184
0,21011,132245,123699,-0.0244140625,-0.74951171875,0.68505859375,0.3658536585365854,-1.0365853658536586,-0.48780487804878053,185
0,21010,132256,123694,-0.025390625,-0.7490234375,0.68408203125,0.426829268292683,-0.9146341463414634,-0.48780487804878053,185
0,21010,132248,123705,-0.025390625,-0.74951171875,0.68359375,0.426829268292683,-0.7926829268292683,-0.48780487804878053,185
0,21009,132244,123710,-0.02392578125,-0.74951171875,0.68310546875,0.426829268292683,-0.7317073170731708,-0.5487804878048781,185
0,21013,132256,123717,-0.0224609375,-0.7490234375,0.68408203125,0.426829268292683,-0.6097560975609757,-0.6097560975609757,185
0,21010,132255,123697,-0.0234375,-0.748046875,0.68310546875,0.426829268292683,-0.5487804878048781,-0.6097560975609757,185
0,21012,132255,123695,-0.02392578125,-0.74755859375,0.6826171875,0.426829268292683,-0.48780487804878053,-0.6707317073170732,185
0,21007,132249,123698,-0.021484375,-0.748046875,0.6826171875,0.426829268292683,-0.426829268292683,-0.7317073170731708,186
0,21007,132254,123714,-0.02294921875,-0.748046875,0.6845703125,0.426829268292683,-0.3658536585365854,-0.7317073170731708,186
0,21011,132242,123701,-0.02294921875,-0.74755859375,0.68359375,0.426829268292683,-0.3658536585365854,-0.7926829268292683,186
0,21006,132265,123711,-0.0224609375,-0.74853515625,0.68408203125,0.426829268292683,-0.426829268292683,-0.853658536585366,186
0,21008,132245,123696,-0.02294921875,-0.74755859375,0.68701171875,0.426829268292683,-0.426829268292683,-0.9146341463414634,186
0,21012,132261,123707,-0.0224609375,-0.748046875,0.68603515625,0.3658536585365854,-0.48780487804878053,-0.9756097560975611,186
0,21010,132261,123701,-0.02099609375,-0.74853515625,0.68359375,0.3658536585365854,-0.6097560975609757,-0.9756097560975611,186
0,21005,132244,123702,-0.02099609375,-0.7470703125,0.6796875,0.426829268292683,-0.7317073170731708,-1.0365853658536586,187
0,21013,132232,123712,-0.02001953125,-0.74462890625,0.6875,0.426829268292683,-0.7926829268292683,-1.0365853658536586,187
0,21008,132257,123711,-0.01806640625,-0.74755859375,0.689453125,0.3658536585365854,-0.9146341463414634,-1.0975609756097562,187
0,21003,132254,123700,-0.01953125,-0.75341796875,0.69091796875,0.30487804878048785,-0.9146341463414634,-1.0975609756097562,187
