Index,ECG,PPG_G,PPG_R,PPG_IR,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,
251,-0.1094822,30513,116787,118696,0.1293945,-0.9736328,0.1958008,-0.4268293,-5.0609756,1.6463415,
252,-0.0991825,30526,116796,118701,0.1298828,-0.9667969,0.1909180,-0.7926829,-4.9390244,1.5243902,
252,-0.0896457,30533,116787,118700,0.1352539,-0.9624023,0.1835938,-0.9756098,-4.3902439,1.6463415,
252,-0.0846866,30535,116786,118704,0.1435547,-0.9599609,0.1923828,-1.0365854,-3.4146341,1.9512195,
252,-0.0907901,30530,116799,118697,0.1464844,-0.9565430,0.2060547,-0.9146341,-2.2560976,2.3780488,
252,-0.1083378,30538,116799,118691,0.1489258,-0.9604492,0.2143555,-0.7926829,-1.1585366,2.6829268,
252,-0.1270299,30541,116786,118689,0.1479492,-0.9716797,0.2153320,-0.7317073,-0.3658537,2.9268293,
252,-0.1323705,30534,116788,118695,0.1474609,-0.9775391,0.2109375,-0.9146341,0.0000000,2.8658537,
253,-0.1281743,30555,116782,118686,0.1396484,-0.9785156,0.2080078,-1.2195122,0.1219512,2.4390244,
253,-0.1224522,30539,116792,118692,0.1274414,-0.9702148,0.2045898,-1.4634146,0.0609756,1.8902439,
253,-0.1197820,30554,116794,118680,0.1171875,-0.9565430,0.1997070,-1.5243902,-0.0609756,1.3414634,
253,-0.1171117,30568,116801,118700,0.1152344,-0.9453125,0.1953125,-1.4634146,-0.0609756,1.0975610,
253,-0.1132969,30543,116796,118680,0.1142578,-0.9453125,0.1933594,-1.6463415,0.2439024,1.2195122,
253,-0.1094822,30560,116799,118693,0.1152344,-0.9531250,0.1909180,-2.3780488,0.7926829,1.4024390,
253,-0.1026157,30554,116772,118675,0.1181641,-0.9663086,0.1845703,-3.9024390,1.6463415,1.5853659,
254,-0.0965122,30566,116763,118677,0.1206055,-0.9750977,0.1845703,-5.2439024,2.4390244,1.5853659,
254,-0.0907901,30551,116734,118664,0.1250000,-0.9848633,0.1831055,-6.9512195,3.3536585,1.5853659,
254,-0.0858310,30557,116711,118699,0.1215820,-0.9931641,0.1811523,-7.9878049,4.0243902,1.7073171,
254,-0.0812534,30557,116716,118654,0.1137695,-0.9951172,0.1782227,-8.1097561,4.0853659,2.0731707,
254,-0.0801089,30565,116741,118664,0.1069336,-0.9897461,0.1743164,-7.1951220,3.6585366,2.6829268,
254,-0.0812534,30560,116753,118674,0.0927734,-0.9770508,0.1708984,-5.3048780,2.8048780,3.4146341,
254,-0.0797275,30546,116760,118680,0.0908203,-0.9575195,0.1699219,-2.8048780,1.8292683,4.1463415,
255,-0.0682833,30550,116752,118677,0.0986328,-0.9555664,0.1752930,-0.4268293,1.2195122,4.8170732,
255,-0.0511171,30563,116750,118682,0.1152344,-0.9648438,0.1738281,1.0975610,1.2195122,5.0609756,
255,-0.0343324,30565,116727,118654,0.1372070,-0.9760742,0.1933594,1.2804878,1.8902439,4.7560976,
255,-0.0255586,30581,116717,118642,0.1484375,-0.9819336,0.2016602,0.3658537,2.9268293,4.0853659,
255,-0.0202180,30543,116688,118622,0.1533203,-0.9833984,0.1865234,-1.2195122,3.9024390,3.3536585,
255,-0.0175477,30546,116682,118613,0.1513672,-0.9912109,0.1723633,-3.1707317,4.3902439,2.8658537,
255,-0.0156403,30540,116650,118599,0.1440430,-1.0063477,0.1713867,-4.6951220,4.5731707,2.8658537,
0,-0.0144959,30549,116656,118609,0.1342773,-0.9716797,0.1352539,-4.7560976,4.6341463,2.9878049,
0,-0.0141144,30550,116657,118621,0.1113281,-0.9672852,0.1513672,-4.0243902,4.9390244,3.3536585,
0,-0.0106812,30552,116683,118627,0.1049805,-0.9809570,0.1909180,-2.9878049,5.6097561,3.9024390,
0,-0.0057221,30573,116695,118642,0.1010742,-0.9750977,0.2011719,-1.6463415,5.9146341,4.2682927,
0,0.0026703,30566,116725,118663,0.0917969,-0.9755859,0.2163086,0.6707317,5.8536585,4.4512195,
0,0.0228883,30569,116754,118663,0.0869141,-0.9804688,0.2236328,3.1707317,5.1829268,4.3902439,
0,0.0106812,30574,116746,118677,0.0810547,-0.9775391,0.2280273,5.3658537,4.1463415,4.1463415,
1,-0.1037602,30576,116744,118670,0.0844727,-0.9765625,0.2148438,6.4634146,2.9268293,3.7804878,
1,-0.1655585,30572,116723,118661,0.0830078,-0.9765625,0.1953125,5.8536585,2.0731707,3.4146341,
1,0.0900272,30544,116696,118639,0.0844727,-0.9785156,0.1723633,3.5975610,1.8292683,3.2926829,
1,0.5695365,30549,116670,118638,0.0864258,-0.9853516,0.1591797,0.3658537,2.2560976,3.2926829,
1,0.8262666,30526,116644,118612,0.0903320,-0.9897461,0.1596680,-2.7439024,3.1097561,3.4756098,
1,0.5882286,30554,116631,118607,0.0942383,-0.9936523,0.1645508,-4.7560976,3.9634146,3.8414634,
1,0.1102452,30549,116619,118600,0.0986328,-0.9931641,0.1743164,-5.2439024,4.3292683,4.2682927,
2,-0.1697547,30554,116607,118612,0.0966797,-0.9936523,0.1845703,-4.2073171,3.7804878,4.8170732,
2,-0.1541144,30533,116627,118617,0.0966797,-0.9848633,0.1904297,-2.0731707,2.4390244,5.3048780,
2,-0.0789645,30533,116638,118610,0.0937500,-0.9726563,0.1962891,0.3658537,0.6097561,5.7317073,
2,-0.0904087,30546,116646,118622,0.0893555,-0.9648438,0.1997070,2.5000000,-1.2195122,6.0365854,
2,-0.1106266,30543,116659,118630,0.0893555,-0.9624023,0.1992188,3.7804878,-2.6219512,6.4634146,
2,-0.1022343,30531,116633,118625,0.0903320,-0.9628906,0.2011719,4.0853659,-3.2317073,6.7682927,
2,-0.1003269,30534,116641,118623,0.0981445,-0.9677734,0.2016602,3.5365854,-3.1707317,6.9512195,
3,-0.1007084,30538,116619,118607,0.1079102,-0.9741211,0.1967773,2.5609756,-2.4390244,6.8292683,
3,-0.0999454,30516,116609,118610,0.1147461,-0.9799805,0.1914063,1.7073171,-1.6463415,6.5853659,
3,-0.0995640,30514,116592,118577,0.1225586,-0.9833984,0.1894531,0.7317073,-0.4878049,6.0975610,
3,-0.0988010,30510,116594,118581,0.1254883,-0.9804688,0.1875000,0.1219512,0.6707317,5.5487805,
3,-0.0976566,30505,116577,118584,0.1245117,-0.9731445,0.1894531,-0.0609756,1.7682927,5.0000000,
3,-0.0953678,30507,116583,118573,0.1176758,-0.9624023,0.1889648,0.0000000,2.6829268,4.6951220,
3,-0.0934604,30510,116585,118585,0.1074219,-0.9516602,0.1909180,0.1219512,3.5365854,4.6951220,
4,-0.0907901,30500,116583,118573,0.0961914,-0.9448242,0.1909180,-0.0609756,4.3292683,4.8170732,
4,-0.0862125,30505,116575,118582,0.0849609,-0.9462891,0.1938477,-0.6097561,5.0609756,4.9390244,
4,-0.0812534,30487,116587,118591,0.0810547,-0.9545898,0.1967773,-1.6463415,5.5487805,4.9390244,
4,-0.0740054,30500,116575,118587,0.0859375,-0.9667969,0.1958008,-2.8048780,5.7926829,4.5121951,
4,-0.0671389,30493,116570,118573,0.0922852,-0.9731445,0.1845703,-3.7804878,5.7926829,3.7804878,
4,-0.0560763,30475,116564,118586,0.0976563,-0.9702148,0.1796875,-4.3292683,5.7317073,2.9268293,
4,-0.0469210,30497,116537,118571,0.0996094,-0.9750977,0.1733398,-4.8170732,5.7926829,2.2560976,
5,-0.0423433,30482,116524,118542,0.1005859,-0.9785156,0.1699219,-5.3048780,5.9146341,1.8902439,
5,-0.0484468,30451,116502,118551,0.0976563,-0.9780273,0.1689453,-5.8536585,6.0365854,1.8292683,
5,-0.0556948,30450,116498,118543,0.0913086,-0.9731445,0.1689453,-6.2195122,6.0365854,2.0121951,
5,-0.0614169,30464,116504,118556,0.0805664,-0.9658203,0.1762695,-6.0365854,5.9146341,2.3780488,
5,-0.0629427,30456,116518,118556,0.0708008,-0.9633789,0.1840820,-5.5487805,5.7926829,2.6829268,
5,-0.0637057,30454,116526,118586,0.0590820,-0.9648438,0.1918945,-4.4512195,5.4878049,3.1707317,
5,-0.0629427,30452,116550,118586,0.0512695,-0.9677734,0.2001953,-3.1097561,5.1219512,3.5365854,
6,-0.0625613,30460,116563,118606,0.0488281,-0.9711914,0.2055664,-1.7682927,4.6951220,3.6585366,
6,-0.0614169,30448,116568,118615,0.0507813,-0.9799805,0.2050781,-0.9146341,4.3902439,3.5365854,
6,-0.0610354,30454,116569,118618,0.0566406,-0.9912109,0.2065430,-0.8536585,4.2682927,3.1707317,
6,-0.0610354,30455,116548,118604,0.0595703,-1.0034180,0.2031250,-1.5243902,4.3902439,2.6829268,
6,-0.0621798,30439,116525,118595,0.0654297,-1.0092773,0.2041016,-2.8048780,4.5731707,2.1341463,
6,-0.0610354,30460,116523,118603,0.0708008,-1.0107422,0.2041016,-4.3292683,4.7560976,1.5853659,
6,-0.0595095,30436,116482,118576,0.0766602,-1.0122070,0.2065430,-5.7317073,4.6951220,1.0975610,
7,-0.0553133,30441,116473,118559,0.0834961,-1.0063477,0.2041016,-6.7682927,4.2682927,0.7926829,
7,-0.0488283,30413,116442,118536,0.0869141,-0.9970703,0.1967773,-7.1951220,3.5975610,0.7317073,
7,-0.0457765,30425,116410,118573,0.0893555,-0.9848633,0.1899414,-7.0121951,2.8048780,0.9146341,
7,-0.0465395,30411,116393,118519,0.0913086,-0.9726563,0.1850586,-6.2195122,2.3170732,1.3414634,
7,-0.0484468,30403,116416,118519,0.0917969,-0.9633789,0.1826172,-5.0000000,2.2560976,1.9512195,
7,-0.0488283,30392,116392,118522,0.0864258,-0.9628906,0.1840820,-3.7195122,2.6219512,2.5609756,
7,-0.0514986,30411,116394,118523,0.0791016,-0.9663086,0.1826172,-2.5609756,3.3536585,2.9878049,
8,-0.0606539,30379,116386,118525,0.0737305,-0.9692383,0.1845703,-1.9512195,3.9024390,3.1097561,
8,-0.0679019,30393,116398,118545,0.0678711,-0.9716797,0.1835938,-1.3414634,4.4512195,3.0487805,
8,-0.0686648,30399,116393,118538,0.0590820,-0.9760742,0.1870117,-1.1585366,4.5121951,2.6829268,
8,-0.0602724,30375,116398,118553,0.0532227,-0.9877930,0.1899414,-1.4024390,4.0243902,2.0731707,
8,-0.0503542,30373,116405,118569,0.0473633,-0.9965820,0.1933594,-1.7073171,2.9268293,1.3414634,
8,-0.0438692,30378,116399,118606,0.0473633,-1.0000000,0.2021484,-1.5853659,1.4634146,0.6097561,
8,-0.0453951,30353,116404,118588,0.0488281,-1.0048828,0.2045898,-0.8536585,-0.0609756,0.0000000,
9,-0.0480654,30377,116411,118569,0.0595703,-1.0014648,0.1850586,0.0000000,-1.5243902,-0.2439024,
9,-0.0514986,30371,116347,118530,0.0703125,-1.0253906,0.1923828,0.1219512,-2.2560976,-0.1829268,
9,-0.0564577,30354,116290,118490,0.0878906,-1.0073242,0.1684570,-0.2439024,-1.8902439,0.0609756,
9,-0.0602724,30308,116193,118425,0.0932617,-0.9750977,0.1489258,-1.3414634,-0.3048780,0.4268293,
9,-0.0659945,30271,116078,118340,0.0917969,-0.9853516,0.1694336,-3.5365854,2.3170732,1.0975610,
9,-0.0717166,30249,115942,118282,0.0922852,-0.9819336,0.1689453,-5.7317073,4.9390244,2.0731707,
9,-0.0724795,30199,115824,118189,0.0864258,-0.9746094,0.1718750,-7.1341463,6.8902439,3.0487805,
10,-0.0614169,30139,115690,118099,0.0820313,-0.9716797,0.1704102,-7.3780488,7.5609756,3.7195122,
10,-0.0469210,30093,115584,118037,0.0742188,-0.9741211,0.1674805,-6.4634146,7.0731707,4.2073171,
10,-0.1247411,30063,115518,117984,0.0722656,-0.9785156,0.1582031,-4.8170732,5.7926829,4.4512195,
10,-0.2803813,30036,115461,117954,0.0703125,-0.9780273,0.1557617,-3.4756098,4.6341463,4.3902439,
10,-0.2246865,30009,115417,117934,0.0708008,-0.9721680,0.1513672,-1.8902439,3.2317073,4.0853659,
10,0.2075203,29991,115388,117911,0.0708008,-0.9716797,0.1567383,-0.7317073,2.3780488,3.5975610,
10,0.6908443,29977,115364,117904,0.0693359,-0.9731445,0.1669922,-0.1829268,1.9512195,3.1097561,
11,0.7392912,29965,115357,117906,0.0649414,-0.9809570,0.1752930,-0.0609756,1.7682927,2.8658537,
11,0.3112805,29972,115344,117905,0.0620117,-0.9907227,0.1796875,-0.2439024,1.4634146,2.5609756,
11,-0.1495367,29945,115342,117902,0.0620117,-0.9980469,0.1801758,-0.4878049,0.7926829,2.1341463,
11,-0.2868663,29966,115369,117920,0.0620117,-1.0004883,0.1840820,-0.6097561,-0.2439024,1.5243902,
11,-0.1991280,29940,115382,117926,0.0590820,-0.9960938,0.1879883,-0.4878049,-1.6463415,0.6707317,
11,-0.1556402,29955,115408,117935,0.0532227,-0.9892578,0.1884766,0.0000000,-3.1707317,-0.1829268,
11,-0.1823432,29949,115424,117958,0.0517578,-0.9853516,0.1889648,0.5487805,-4.5121951,-1.0365854,
12,-0.1815803,29938,115427,117961,0.0498047,-0.9790039,0.1875000,1.1585366,-5.6097561,-1.8902439,
12,-0.1667029,29950,115430,117950,0.0498047,-0.9736328,0.1884766,1.5853659,-6.3414634,-2.7439024,
12,-0.1651770,29942,115427,117949,0.0541992,-0.9653320,0.1899414,1.8292683,-6.7073171,-3.6585366,
12,-0.1636511,29933,115404,117934,0.0590820,-0.9609375,0.1938477,1.7682927,-6.8292683,-4.5731707,
12,-0.1594550,29930,115386,117918,0.0659180,-0.9575195,0.1962891,1.3414634,-7.0121951,-5.3048780,
12,-0.1533514,29923,115347,117887,0.0668945,-0.9580078,0.2001953,0.4268293,-7.2560976,-5.9146341,
12,-0.1457220,29906,115308,117861,0.0751953,-0.9575195,0.1953125,-0.9756098,-7.8658537,-6.5243902,
13,-0.1434332,29877,115276,117827,0.0771484,-0.9599609,0.1899414,-2.2560976,-8.4146341,-6.8902439,
13,-0.1403814,29875,115231,117802,0.0815430,-0.9619141,0.1811523,-3.9024390,-9.2073171,-7.3780488,
13,-0.1335149,29872,115205,117785,0.0810547,-0.9633789,0.1743164,-5.2439024,-9.8170732,-7.7439024,
13,-0.1224522,29861,115180,117774,0.0791016,-0.9672852,0.1757813,-5.9756098,-10.0000000,-8.0487805,
13,-0.1091008,29861,115165,117765,0.0776367,-0.9741211,0.1777344,-6.0365854,-9.7560976,-8.3536585,
13,-0.0946049,29846,115173,117772,0.0761719,-0.9833984,0.1816406,-5.6097561,-9.3292683,-8.5975610,
13,-0.0827792,29834,115179,117779,0.0761719,-0.9941406,0.1860352,-4.6951220,-8.8414634,-8.9634146,
14,-0.0705722,29828,115159,117752,0.0795898,-0.9946289,0.1855469,-3.3536585,-8.4756098,-9.2682927,
14,-0.0587466,29829,115108,117731,0.0805664,-0.9892578,0.1835938,-1.7682927,-8.2317073,-9.5731707,
14,-0.0492098,29801,115023,117654,0.0864258,-0.9843750,0.1738281,-0.6097561,-8.0487805,-9.5731707,
14,-0.0438692,29757,114915,117589,0.0883789,-0.9819336,0.1665039,-0.2439024,-7.8658537,-9.2682927,
14,-0.0450136,29710,114769,117489,0.0947266,-0.9775391,0.1625977,-0.8536585,-7.4390244,-8.7195122,
14,-0.0503542,29668,114621,117383,0.0961914,-0.9741211,0.1572266,-2.1951220,-6.8902439,-7.9878049,
14,-0.0545504,29630,114468,117271,0.0976563,-0.9721680,0.1567383,-3.9024390,-6.2195122,-7.1341463,
15,-0.0556948,29547,114348,117201,0.0957031,-0.9736328,0.1582031,-5.3658537,-5.6097561,-6.2195122,
15,-0.0549319,29512,114234,117114,0.0917969,-0.9726563,0.1601563,-6.2195122,-5.2439024,-5.3658537,
15,-0.0530245,29487,114139,117056,0.0908203,-0.9755859,0.1591797,-6.2804878,-5.0000000,-4.6341463,
15,-0.0514986,29436,114052,117005,0.0908203,-0.9785156,0.1582031,-5.6707317,-4.8170732,-4.2073171,
15,-0.0495913,29392,113977,116973,0.0932617,-0.9790039,0.1591797,-5.0000000,-4.6341463,-4.0243902,
15,-0.0461580,29359,113873,116874,0.0996094,-0.9799805,0.1611328,-3.9634146,-4.2073171,-3.9634146,
15,-0.0453951,29332,113762,116800,0.1035156,-0.9799805,0.1645508,-3.1707317,-3.5975610,-3.9634146,
16,-0.0473024,29274,113647,116704,0.1040039,-0.9809570,0.1655273,-2.8658537,-2.7439024,-3.9024390,
16,-0.0476839,29205,113508,116612,0.1025391,-0.9833984,0.1665039,-3.0487805,-1.9512195,-3.7195122,
16,-0.0469210,29160,113314,116487,0.1025391,-0.9873047,0.1699219,-3.7195122,-1.2195122,-3.4756098,
16,-0.0453951,29068,113113,116332,0.1020508,-0.9941406,0.1660156,-4.6341463,-0.6707317,-3.1707317,
16,-0.0453951,29019,112928,116201,0.1030273,-0.9975586,0.1640625,-5.5487805,-0.1829268,-2.8658537,
16,-0.0476839,28917,112697,116057,0.1074219,-0.9995117,0.1630859,-6.2195122,0.3048780,-2.5609756,
16,-0.0507357,28830,112492,115916,0.1132813,-1.0000000,0.1591797,-6.5853659,0.7926829,-2.1951220,
17,-0.0511171,28727,112232,115718,0.1210938,-1.0004883,0.1542969,-6.5853659,1.4634146,-1.8292683,
17,-0.0492098,28619,111975,115549,0.1284180,-1.0039063,0.1479492,-6.3414634,2.3780488,-1.2804878,
17,-0.0476839,28474,111642,115291,0.1293945,-1.0083008,0.1440430,-5.9756098,3.4146341,-0.8536585,
17,-0.0457765,28385,111397,115114,0.1254883,-1.0083008,0.1445313,-5.4268293,4.5121951,-0.5487805,
17,-0.0461580,28284,111184,114964,0.1196289,-1.0043945,0.1503906,-4.8780488,5.4268293,-0.4878049,
17,-0.0484468,28188,111091,114913,0.1118164,-0.9975586,0.1528320,-4.1463415,5.8536585,-0.5487805,
17,-0.0495913,28141,111072,114902,0.1044922,-0.9926758,0.1499023,-3.5975610,5.7926829,-0.6707317,
18,-0.0488283,28129,111112,114957,0.0957031,-0.9882813,0.1489258,-2.9878049,5.2439024,-0.8536585,
18,-0.0404359,28131,111175,115009,0.0903320,-0.9936523,0.1494141,-2.5000000,4.5731707,-0.9756098,
18,-0.0297548,28139,111281,115092,0.0922852,-0.9970703,0.1464844,-1.8902439,3.9634146,-1.1585366,
18,-0.0213624,28165,111362,115157,0.0947266,-0.9970703,0.1562500,-0.7317073,3.9024390,-1.4634146,
18,-0.0183106,28171,111369,115217,0.0986328,-0.9975586,0.1625977,0.8536585,4.3292683,-1.7682927,
18,-0.0164033,28162,111397,115202,0.1025391,-0.9877930,0.1435547,2.5609756,5.0000000,-2.0121951,
18,-0.0125885,28153,111380,115167,0.0957031,-1.0166016,0.1577148,3.5365854,5.9146341,-2.0121951,
19,-0.0125885,28101,111197,115010,0.0913086,-1.0151367,0.1499023,4.0853659,6.8902439,-1.8292683,
19,-0.0144959,28037,110999,114851,0.0795898,-0.9873047,0.1215820,4.3292683,7.8658537,-1.7073171,
19,-0.0171662,27997,110895,114786,0.0654297,-0.9960938,0.1406250,3.7195122,8.9024390,-1.6463415,
19,-0.0198365,28003,110979,114874,0.0654297,-1.0043945,0.1484375,2.6829268,9.5731707,-1.6463415,
19,-0.0175477,28056,111169,115020,0.0688477,-0.9995117,0.1660156,2.3170732,9.5121951,-1.8292683,
19,-0.0137330,28085,111367,115183,0.0820313,-0.9970703,0.1694336,2.9878049,8.5975610,-2.3170732,
19,0.0080109,28129,111514,115312,0.0947266,-1.0058594,0.1738281,4.4512195,7.1341463,-2.8048780,
20,-0.0064850,28175,111618,115403,0.1069336,-1.0122070,0.1762695,6.0975610,5.3658537,-3.1097561,
20,-0.1358037,28183,111677,115438,0.1162109,-1.0112305,0.1718750,7.2560976,3.7804878,-3.4146341,
20,-0.2143868,28185,111701,115465,0.1240234,-1.0053711,0.1694336,7.6829268,2.8658537,-3.5365854,
20,0.0495913,28192,111731,115483,0.1215820,-0.9995117,0.1694336,7.8048780,2.0121951,-3.5975610,
20,0.5722068,28195,111752,115504,0.1142578,-0.9970703,0.1743164,7.6829268,1.7073171,-3.2926829,
20,0.8701358,28218,111802,115534,0.1035156,-0.9907227,0.1791992,7.5609756,1.6463415,-2.6829268,
20,0.6423975,28216,111828,115574,0.1020508,-0.9882813,0.1811523,7.5609756,1.7073171,-2.0121951,
21,0.1407629,28245,111871,115594,0.1044922,-0.9858398,0.1762695,7.5609756,1.8292683,-1.5243902,
21,-0.1632697,28220,111888,115592,0.1147461,-0.9790039,0.1831055,7.1951220,1.9512195,-1.2804878,
21,-0.1510626,28215,111846,115572,0.1284180,-0.9760742,0.1708984,6.4024390,2.0731707,-1.4634146,
21,-0.0686648,28207,111783,115506,0.1372070,-0.9672852,0.1679688,4.9390244,2.1341463,-1.9512195,
21,-0.0751498,28197,111714,115458,0.1479492,-0.9638672,0.1586914,3.1097561,2.0731707,-2.5609756,
21,-0.0976566,28180,111688,115435,0.1518555,-0.9545898,0.1567383,1.3414634,1.9512195,-3.1097561,
21,-0.0904087,28196,111756,115488,0.1518555,-0.9462891,0.1557617,-0.0609756,1.7073171,-3.3536585,
22,-0.0892643,28223,111876,115598,0.1455078,-0.9462891,0.1582031,-0.5487805,1.4634146,-3.2926829,
22,-0.0881198,28277,112056,115751,0.1367188,-0.9428711,0.1674805,-0.1219512,1.1585366,-2.8658537,
22,-0.0812534,28312,112229,115889,0.1269531,-0.9414063,0.1718750,1.0975610,0.9146341,-2.3780488,
22,-0.0755313,28371,112424,116058,0.1230469,-0.9409180,0.1743164,2.6829268,0.6707317,-1.8902439,
22,-0.0686648,28407,112564,116165,0.1230469,-0.9462891,0.1738281,4.2073171,0.6707317,-1.3414634,
22,-0.0659945,28440,112662,116269,0.1289063,-0.9541016,0.1782227,5.1219512,1.0365854,-0.7317073,
22,-0.0663760,28439,112679,116243,0.1381836,-0.9624023,0.1801758,5.2439024,1.5853659,-0.3658537,
23,-0.0671389,28433,112697,116245,0.1450195,-0.9746094,0.1840820,4.4512195,2.5609756,-0.0609756,
23,-0.0656130,28443,112651,116199,0.1503906,-0.9843750,0.1816406,2.6219512,3.4756098,0.1219512,
23,-0.0621798,28433,112626,116179,0.1479492,-0.9892578,0.1787109,0.3048780,4.2073171,0.1829268,
23,-0.0560763,28432,112632,116190,0.1401367,-0.9995117,0.1777344,-1.9512195,4.3902439,0.2439024,
23,-0.0461580,28469,112689,116224,0.1264648,-1.0092773,0.1733398,-3.4146341,4.0243902,0.4268293,
23,-0.0331880,28469,112726,116243,0.1079102,-1.0053711,0.1782227,-3.5365854,3.3536585,0.6097561,
23,-0.0205994,28454,112713,116247,0.0927734,-0.9916992,0.1665039,-2.1341463,2.6219512,0.6707317,
24,-0.0072480,28450,112661,116208,0.0791016,-0.9785156,0.1669922,0.1829268,2.0731707,0.6097561,
24,0.0038147,28437,112619,116172,0.0717773,-0.9624023,0.1640625,2.5609756,1.7682927,0.5487805,
24,0.0118256,28413,112546,116110,0.0722656,-0.9531250,0.1625977,4.2073171,1.8292683,0.6097561,
24,0.0133515,28391,112444,116014,0.0751953,-0.9477539,0.1645508,4.8780488,2.0731707,0.9146341,
24,0.0110627,28349,112302,115905,0.0810547,-0.9506836,0.1684570,4.3292683,2.3780488,1.5243902,
24,0.0076294,28338,112204,115836,0.0893555,-0.9658203,0.1699219,2.9268293,2.5000000,2.2560976,
24,0.0064850,28307,112149,115791,0.0957031,-0.9716797,0.1831055,1.1585366,2.3780488,2.8658537,
25,0.0091553,28298,112137,115780,0.1020508,-0.9755859,0.1914063,-0.3658537,1.7682927,3.1707317,
25,0.0114441,28303,112106,115751,0.1103516,-0.9785156,0.1938477,-1.3414634,0.7317073,3.1097561,
25,0.0152588,28295,112088,115746,0.1181641,-0.9765625,0.1899414,-1.7073171,-0.3658537,2.7439024,
25,0.0179291,28300,112059,115725,0.1254883,-0.9750977,0.1884766,-1.9512195,-2.0731707,2.0731707,
25,0.0190736,28286,112026,115701,0.1240234,-0.9707031,0.1835938,-1.9512195,-3.5975610,1.2804878,
25,0.0217439,28280,111986,115658,0.1176758,-0.9526367,0.1757813,-1.7682927,-4.5731707,0.6097561,
25,0.0247956,28269,111945,115624,0.1103516,-0.9389648,0.1728516,-1.3414634,-4.5731707,0.1829268,
26,0.0274659,28239,111903,115592,0.1098633,-0.9345703,0.1757813,-0.6707317,-3.6585366,0.0000000,
26,0.0286103,28235,111881,115583,0.1176758,-0.9404297,0.1821289,0.0000000,-2.0731707,-0.1219512,
26,0.0301362,28230,111859,115566,0.1254883,-0.9487305,0.1884766,0.4878049,-0.1219512,-0.3048780,
26,0.0308992,28227,111829,115538,0.1328125,-0.9599609,0.1909180,0.4878049,1.7682927,-0.5487805,
26,0.0301362,28226,111776,115506,0.1352539,-0.9707031,0.1875000,-0.2439024,3.4146341,-0.6707317,
26,0.0259400,28193,111741,115467,0.1342773,-0.9780273,0.1826172,-1.5243902,4.6341463,-0.5487805,
26,0.0194550,28176,111703,115439,0.1269531,-0.9824219,0.1787109,-3.1707317,5.4268293,-0.1219512,
27,0.0148774,28177,111660,115411,0.1118164,-0.9799805,0.1762695,-4.8170732,5.7926829,0.4878049,
27,0.0129700,28157,111606,115364,0.0927734,-0.9770508,0.1699219,-6.0975610,5.8536585,1.4024390,
27,0.0148774,28149,111547,115319,0.0761719,-0.9785156,0.1621094,-6.8902439,5.7926829,2.3170732,
27,0.0167847,28128,111517,115299,0.0708008,-0.9882813,0.1586914,-7.0731707,5.9756098,3.2317073,
27,0.0202180,28120,111485,115270,0.0791016,-0.9941406,0.1625977,-6.7073171,6.5243902,3.7195122,
27,0.0247956,28088,111403,115208,0.0898438,-0.9965820,0.1645508,-6.2195122,7.1341463,3.7804878,
27,0.0270845,28053,111297,115124,0.1025391,-0.9956055,0.1655273,-5.6707317,8.1097561,3.5975610,
28,0.0267030,28005,111117,114975,0.1069336,-0.9965820,0.1630859,-5.4878049,9.0853659,3.4146341,
28,0.0267030,27959,110970,114875,0.1025391,-0.9956055,0.1635742,-5.9146341,9.8780488,3.5365854,
28,0.0320436,27929,110823,114750,0.0903320,-1.0000000,0.1689453,-6.5853659,10.3048780,4.0243902,
28,0.0400545,27872,110697,114630,0.0776367,-1.0087891,0.1743164,-7.0731707,10.1219512,4.6341463,
28,0.0446321,27816,110538,114522,0.0668945,-1.0175781,0.1767578,-6.8292683,9.3292683,5.0609756,
28,0.0434877,27765,110391,114403,0.0595703,-1.0229492,0.1801758,-5.7926829,7.9268293,5.0609756,
28,0.0392915,27708,110189,114259,0.0595703,-1.0141602,0.1635742,-4.1463415,5.9756098,4.6341463,
29,0.0354768,27631,110057,114152,0.0634766,-1.0195313,0.1499023,-2.6219512,3.9024390,3.6585366,
29,0.0308992,27517,109676,113856,0.0727539,-1.0141602,0.1523438,-1.4634146,2.5000000,2.4390244,
29,0.0251771,27365,109275,113581,0.0781250,-0.9746094,0.1152344,-0.5487805,2.0121951,1.0975610,
29,0.0198365,27192,108874,113284,0.0727539,-0.9760742,0.1499023,-0.4268293,2.5609756,0.0000000,
29,0.0133515,27050,108670,113175,0.0751953,-0.9902344,0.1738281,-0.7926829,3.5365854,-0.7317073,
29,0.0087738,26979,108596,113159,0.0737305,-0.9926758,0.1811523,-0.7317073,3.8414634,-1.1585366,
29,0.0049591,26945,108669,113300,0.0693359,-0.9936523,0.1943359,0.0609756,2.9268293,-1.5243902,
30,0.0160218,26943,108770,113379,0.0664063,-0.9877930,0.2006836,1.5243902,0.6707317,-1.8292683,
30,0.0251771,26944,108907,113482,0.0703125,-0.9775391,0.2011719,3.1097561,-2.5000000,-2.1951220,
30,-0.0587466,26939,108950,113530,0.0756836,-0.9697266,0.1909180,4.0243902,-5.0609756,-2.5000000,
30,-0.2010353,26908,108888,113490,0.0825195,-0.9575195,0.1811523,4.2682927,-7.9878049,-2.9268293,
