MAXM86161reg0x0D,MAXM86161reg0x10,MAXM86161reg0x11,MAXM86161reg0x12,MAXM86161reg0x13,MAXM86161reg0x14,MAXM86161reg0x15,MAXM86161reg0x16,MAXM86161reg0x20,MAXM86161reg0x21,MAXM86161reg0x22,MAXM86161reg0x23,MAXM86161reg0x24,MAXM86161reg0x25,MAXM86161reg0x26,MAXM86161reg0x27,MAXM86161reg0x28,MAXM86161reg0x29,
MAXM86161reg0x2A,MAXM86161reg0x2B,MAXM86161reg0xFE,MAXM86161reg0xFF,KX122reg0x18,KX122reg0x1B,0,0,0,0,RTCpreScale,WallClock_B3,WallClock_B2,WallClock_B1,WallClock_B0,UseAcc,WallClock_B5,WallClock_B4,
0x02,0x00,0x29,0x20,0xc0,0x00,0x11,0x42,0x91,0x09,0x00,0x0a,0x00,0x00,0x00,0x00,0x00,0x00,
0x3f,0x00,0x0a,0x36,0x10,0x04,0x00,0x00,0x00,0x00,0x1f,0xc0,0xd6,0x42,0xb0,0x01,0x01,0x72,
start time,1592373166768
expected tags,1,2,3,
timestamp,sampleNum,tagLEDC1,tagLEDC2,tagLEDC3,LEDC1,LEDC2,LEDC3,ACCX,ACCY,ACCZ,temperature,RTC,sensor,regAddr,val,I2Caddr,
1592373166977.387500,1,0,0,0,11191.000000,677.000000,682.000000,-3.000000,-23.000000,973.000000,,,,,,,
1592373166986.774900,2,0,0,0,11206.000000,682.000000,682.000000,-3.000000,-21.000000,974.000000,,,,,,,
1592373166996.162600,3,0,0,0,11198.000000,677.000000,682.000000,-3.000000,-22.000000,977.000000,,,,,,,
1592373167005.550000,4,0,0,0,11210.000000,682.000000,682.000000,-5.000000,-23.000000,976.000000,,,,,,,
1592373167014.937500,5,0,0,0,11212.000000,682.000000,682.000000,-6.000000,-21.000000,977.000000,,,,,,,
1592373167024.325000,6,0,0,0,11213.000000,682.000000,677.000000,-5.000000,-22.000000,978.000000,,,,,,,
1592373167033.712600,7,0,0,0,11223.000000,682.000000,682.000000,3.000000,-28.000000,972.000000,,,,,,,
1592373167043.100100,8,0,0,0,11223.000000,682.000000,682.000000,1.000000,-23.000000,973.000000,,,,,,,
1592373167052.487500,9,0,0,0,11222.000000,682.000000,682.000000,-2.000000,-20.000000,974.000000,,,,,,,
1592373167061.875000,10,0,0,0,11232.000000,682.000000,682.000000,-3.000000,-19.000000,975.000000,,,,,,,
1592373167071.262700,11,0,0,0,11233.000000,682.000000,682.000000,-4.000000,-18.000000,975.000000,,,,,,,
1592373167080.650100,12,0,0,0,11240.000000,682.000000,682.000000,-3.000000,-21.000000,975.000000,,,,,,,
1592373167090.037600,13,0,0,0,11254.000000,682.000000,682.000000,-4.000000,-25.000000,981.000000,,,,,,,
1592373167099.425000,14,0,0,0,11256.000000,682.000000,682.000000,5.000000,-23.000000,979.000000,,,,,,,
1592373167108.812700,15,0,0,0,11260.000000,682.000000,682.000000,5.000000,-24.000000,971.000000,,,,,,,
1592373167118.200200,16,0,0,0,11256.000000,682.000000,682.000000,1.000000,-22.000000,971.000000,,,,,,,
1592373167127.587600,17,0,0,0,11267.000000,682.000000,677.000000,-1.000000,-21.000000,974.000000,,,,,,,
1592373167136.975100,18,0,0,0,11112.000000,682.000000,682.000000,0.000000,-18.000000,977.000000,,,,,,,
1592373167146.362800,19,0,0,0,11106.000000,677.000000,677.000000,-2.000000,-20.000000,976.000000,,,,,,,
1592373167155.750200,20,0,0,0,11106.000000,682.000000,682.000000,-3.000000,-22.000000,976.000000,,,,,,,
1592373167165.137700,21,0,0,0,11089.000000,682.000000,682.000000,-6.000000,-22.000000,974.000000,,,,,,,
1592373167174.525100,22,0,0,0,11097.000000,682.000000,682.000000,-5.000000,-22.000000,970.000000,,,,,,,
1592373167183.912800,23,0,0,0,11107.000000,682.000000,682.000000,5.000000,-16.000000,962.000000,,,,,,,
1592373167193.300300,24,0,0,0,11105.000000,682.000000,682.000000,2.000000,-20.000000,959.000000,,,,,,,
1592373167202.687700,25,0,0,0,11122.000000,682.000000,682.000000,-2.000000,-22.000000,967.000000,,,,,,,
1592373167212.075200,26,0,0,0,11128.000000,682.000000,677.000000,-5.000000,-23.000000,972.000000,,,,,,,
1592373167221.462900,27,0,0,0,11138.000000,682.000000,682.000000,-6.000000,-22.000000,974.000000,,,,,,,
1592373167230.850300,28,0,0,0,11157.000000,682.000000,682.000000,-5.000000,-20.000000,974.000000,,,,,,,
1592373167240.237800,29,0,0,0,11176.000000,682.000000,682.000000,-6.000000,-20.000000,975.000000,,,,,,,
1592373167249.625200,30,0,0,0,11177.000000,682.000000,682.000000,-8.000000,-15.000000,976.000000,,,,,,,
1592373167259.012900,31,0,0,0,11178.000000,682.000000,682.000000,-11.000000,-27.000000,980.000000,,,,,,,
1592373167268.400400,32,0,0,0,11188.000000,682.000000,682.000000,-10.000000,-29.000000,984.000000,,,,,,,
1592373167277.787800,33,0,0,0,11205.000000,682.000000,682.000000,-8.000000,-26.000000,982.000000,,,,,,,
1592373167287.175300,34,0,0,0,11200.000000,682.000000,682.000000,-6.000000,-25.000000,977.000000,,,,,,,
1592373167296.562700,35,0,0,0,11205.000000,682.000000,682.000000,-4.000000,-21.000000,975.000000,,,,,,,
1592373167305.950400,36,0,0,0,11203.000000,682.000000,682.000000,-4.000000,-18.000000,978.000000,,,,,,,
1592373167315.337900,37,0,0,0,11193.000000,682.000000,682.000000,-6.000000,-17.000000,978.000000,,,,,,,
1592373167324.725300,38,0,0,0,11198.000000,682.000000,682.000000,-16.000000,-25.000000,986.000000,,,,,,,
