MAXM86161reg0x0D,MAXM86161reg0x10,MAXM86161reg0x11,MAXM86161reg0x12,MAXM86161reg0x13,MAXM86161reg0x14,MAXM86161reg0x15,MAXM86161reg0x16,MAXM86161reg0x20,MAXM86161reg0x21,MAXM86161reg0x22,MAXM86161reg0x23,MAXM86161reg0x24,MAXM86161reg0x25,MAXM86161reg0x26,MAXM86161reg0x27,MAXM86161reg0x28,MAXM86161reg0x29,
MAXM86161reg0x2A,MAXM86161reg0x2B,MAXM86161reg0xFE,MAXM86161reg0xFF,KX122reg0x18,KX122reg0x1B,0,0,0,0,RTCpreScale,WallClock_B3,WallClock_B2,WallClock_B1,WallClock_B0,UseAcc,WallClock_B5,WallClock_B4,
0x02,0x00,0x29,0x20,0xc0,0x00,0x11,0x42,0x91,0x09,0x00,0x0a,0x00,0x00,0x00,0x00,0x00,0x00,
0x3f,0x00,0x0a,0x36,0x10,0x04,0x00,0x00,0x00,0x00,0x1f,0xc0,0xce,0xbe,0xfa,0x01,0x01,0x72,
start time,1592372674298
expected tags,1,2,3,
timestamp,sampleNum,tagLEDC1,tagLEDC2,tagLEDC3,LEDC1,LEDC2,LEDC3,ACCX,ACCY,ACCZ,temperature,RTC,sensor,regAddr,val,I2Caddr,
1592372674507.388200,1,0,0,0,11409.000000,682.000000,677.000000,-3.000000,-17.000000,986.000000,,,,,,,
1592372674516.776400,2,0,0,0,11390.000000,682.000000,682.000000,-3.000000,-21.000000,975.000000,,,,,,,
1592372674526.164300,3,0,0,0,11390.000000,682.000000,682.000000,-4.000000,-23.000000,973.000000,,,,,,,
1592372674535.552500,4,0,0,0,11382.000000,682.000000,682.000000,-4.000000,-23.000000,973.000000,,,,,,,
1592372674544.940700,5,0,0,0,11380.000000,677.000000,682.000000,-6.000000,-21.000000,974.000000,,,,,,,
1592372674554.328900,6,0,0,0,11372.000000,682.000000,682.000000,-7.000000,-19.000000,975.000000,,,,,,,
1592372674563.717000,7,0,0,0,11353.000000,682.000000,682.000000,-8.000000,-26.000000,974.000000,,,,,,,
1592372674573.105000,8,0,0,0,11352.000000,682.000000,682.000000,-6.000000,-30.000000,968.000000,,,,,,,
1592372674582.493200,9,0,0,0,11329.000000,682.000000,682.000000,-5.000000,-29.000000,965.000000,,,,,,,
1592372674591.881300,10,0,0,0,11342.000000,682.000000,682.000000,-4.000000,-21.000000,971.000000,,,,,,,
1592372674601.269500,11,0,0,0,11308.000000,682.000000,682.000000,-4.000000,-20.000000,973.000000,,,,,,,
1592372674610.657700,12,0,0,0,11305.000000,682.000000,682.000000,-4.000000,-21.000000,974.000000,,,,,,,
1592372674620.045700,13,0,0,0,11296.000000,677.000000,677.000000,-6.000000,-21.000000,974.000000,,,,,,,
1592372674629.433800,14,0,0,0,11293.000000,682.000000,677.000000,-6.000000,-19.000000,975.000000,,,,,,,
1592372674638.822000,15,0,0,0,11269.000000,682.000000,677.000000,0.000000,-14.000000,983.000000,,,,,,,
1592372674648.210200,16,0,0,0,11254.000000,682.000000,682.000000,0.000000,-18.000000,986.000000,,,,,,,
1592372674657.598100,17,0,0,0,11239.000000,682.000000,682.000000,0.000000,-24.000000,983.000000,,,,,,,
1592372674666.986300,18,0,0,0,11224.000000,682.000000,682.000000,-3.000000,-18.000000,981.000000,,,,,,,
1592372674676.374500,19,0,0,0,11371.000000,682.000000,682.000000,-5.000000,-26.000000,988.000000,,,,,,,
1592372674685.762700,20,0,0,0,11373.000000,682.000000,682.000000,-3.000000,-24.000000,983.000000,,,,,,,
1592372674695.150900,21,0,0,0,11376.000000,682.000000,682.000000,-3.000000,-23.000000,978.000000,,,,,,,
1592372674704.538800,22,0,0,0,11379.000000,682.000000,682.000000,-4.000000,-22.000000,977.000000,,,,,,,
1592372674713.927000,23,0,0,0,11388.000000,682.000000,682.000000,-4.000000,-22.000000,977.000000,,,,,,,
1592372674723.315200,24,0,0,0,11377.000000,682.000000,682.000000,-3.000000,-22.000000,988.000000,,,,,,,
1592372674732.703400,25,0,0,0,11375.000000,677.000000,682.000000,-4.000000,-19.000000,988.000000,,,,,,,
1592372674742.091600,26,0,0,0,11380.000000,682.000000,682.000000,-5.000000,-16.000000,986.000000,,,,,,,
1592372674751.479500,27,0,0,0,11383.000000,682.000000,682.000000,-2.000000,-16.000000,983.000000,,,,,,,
1592372674760.867700,28,0,0,0,11382.000000,682.000000,682.000000,0.000000,-14.000000,979.000000,,,,,,,
1592372674770.255900,29,0,0,0,11387.000000,677.000000,682.000000,-2.000000,-14.000000,976.000000,,,,,,,
1592372674779.644000,30,0,0,0,11401.000000,682.000000,682.000000,-2.000000,-16.000000,975.000000,,,,,,,
1592372674789.032200,31,0,0,0,11389.000000,682.000000,682.000000,-3.000000,-16.000000,975.000000,,,,,,,
1592372674798.420200,32,0,0,0,11402.000000,682.000000,677.000000,-10.000000,-25.000000,977.000000,,,,,,,
1592372674807.808300,33,0,0,0,11391.000000,682.000000,682.000000,-10.000000,-22.000000,979.000000,,,,,,,
1592372674817.196500,34,0,0,0,11387.000000,682.000000,677.000000,-6.000000,-23.000000,981.000000,,,,,,,
1592372674826.584700,35,0,0,0,11386.000000,682.000000,682.000000,-5.000000,-21.000000,977.000000,,,,,,,
1592372674835.972900,36,0,0,0,11396.000000,682.000000,682.000000,-7.000000,-20.000000,976.000000,,,,,,,
1592372674845.360800,37,0,0,0,11388.000000,682.000000,682.000000,-7.000000,-20.000000,977.000000,,,,,,,
1592372674854.749000,38,0,0,0,11399.000000,682.000000,682.000000,-7.000000,-18.000000,978.000000,,,,,,,
